""	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Probes"	"Symbol"	"Ensembl_id"	"Biotype1"	"Biotype2"	"Synonyms"	"Platform"
"228601_at"	0.0281	0.00956	2.61	-3.454513	0.0828	"228601_at"	"HAGLR"	"ENSG00000224189|ENST00000413969|ENST00000452365|ENST00000669485|ENST00000416928|ENST00000643050|ENST00000642267"	"ncRNA_gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA"	"HAGLR|HAGLR-201|HAGLR-207|HAGLR-217|HAGLR-202|HAGLR-214|HAGLR-213"	"GPL570"
"200789_at"	0.0281	0.00957	2.61	-3.455231	0.107	"200789_at"	"ECH1"	"ENST00000601333|ENST00000594391|ENSG00000104823"	"lnc_RNA|lnc_RNA|gene"	"retained_intron|retained_intron|protein_coding"	"ECH1-215|ECH1-203|ECH1"	"GPL570"
"1553523_at"	0.0282	0.00958	2.61	-3.456798	0.084	"1553523_at"	"NLRP14"	"ENSG00000158077"	"gene"	"protein_coding"	"NLRP14"	"GPL570"
"230277_at"	0.0282	0.00959	2.61	-3.457702	0.105	"230277_at"	"TMEM225B"	"ENSG00000244219"	"gene"	"protein_coding"	"TMEM225B"	"GPL570"
"1569776_at"	0.0282	0.00959	2.61	-3.457807	0.0984	"1569776_at"	"AC126177.1"	"ENST00000547829"	"lnc_RNA"	"processed_transcript"	"AC126177.1-201"	"GPL570"
"220465_at"	0.0282	0.00959	2.61	-3.457877	0.121	"220465_at"	"CEBPA"	"ENSG00000267296|ENST00000592982"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"CEBPA-DT|CEBPA-DT-201"	"GPL570"
"205239_at"	0.0282	0.0096	-2.61	-3.458769	-0.244	"205239_at"	"AREG"	"ENSG00000109321"	"gene"	"protein_coding"	"AREG"	"GPL570"
"242288_s_at"	0.0283	0.00962	2.61	-3.459973	0.146	"242288_s_at"	"EMILIN2"	"ENSG00000132205"	"gene"	"protein_coding"	"EMILIN2"	"GPL570"
"229411_at"	0.0283	0.00963	-2.61	-3.46109	-0.0919	"229411_at"	"PNCK"	"ENST00000466074|ENST00000472324|ENSG00000130822"	"lnc_RNA|lnc_RNA|gene"	"retained_intron|retained_intron|protein_coding"	"PNCK-221|PNCK-224|PNCK"	"GPL570"
"228460_at"	0.0283	0.00963	2.61	-3.461098	0.13	"228460_at"	"ZNF319"	"ENSG00000166188"	"gene"	"protein_coding"	"ZNF319"	"GPL570"
"239248_at"	0.0283	0.00963	2.61	-3.461154	0.1	"239248_at"	"SDCBP2"	"ENSG00000234684|ENST00000609470|ENST00000653665|ENST00000446423|ENST00000609285|ENST00000670879"	"ncRNA_gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA"	"SDCBP2-AS1|SDCBP2-AS1-204|SDCBP2-AS1-206|SDCBP2-AS1-201|SDCBP2-AS1-203|SDCBP2-AS1-209"	"GPL570"
"214924_s_at"	0.0283	0.00963	2.61	-3.460854	0.0753	"214924_s_at"	"TRAK1"	"ENSG00000182606"	"gene"	"protein_coding"	"TRAK1"	"GPL570"
"1560946_at"	0.0283	0.00964	-2.61	-3.462506	-0.0835	"1560946_at"	"AC073263.2"	"ENSG00000279070|ENST00000624835"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AC073263.2|AC073263.2-201"	"GPL570"
"232665_x_at"	0.0283	0.00964	2.61	-3.461807	0.111	"232665_x_at"	"SMURF1"	"ENSG00000198742|ENST00000472627"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"SMURF1|SMURF1-203"	"GPL570"
"225995_x_at"	0.0284	0.00965	2.61	-3.462985	0.0775	"225995_x_at"	"WASH6P"	"ENSG00000182484|ENST00000461007|ENST00000340131|ENST00000492963|ENST00000460206|ENST00000484415|ENST00000496301|ENST00000483286|ENST00000464205"	"gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|retained_intron|retained_intron|retained_intron|retained_intron|retained_intron|retained_intron|processed_transcript"	"WASH6P|WASH6P-204|WASH6P-201|WASH6P-213|WASH6P-203|WASH6P-212|WASH6P-215|WASH6P-211|WASH6P-205"	"GPL570"
"238284_at"	0.0284	0.00967	2.61	-3.464422	0.0687	"238284_at"	"LINC02269"	"ENST00000670652|ENST00000667922|ENST00000660997|ENST00000664849|ENST00000667443|ENST00000661951|ENST00000665923|ENST00000665681|ENST00000509968|ENST00000655323|ENST00000664651|ENST00000512263|ENSG00000250708|ENST00000665435|ENST00000659294|ENST00000654333|ENST00000654653|ENST00000654916|ENST00000656512|ENST00000659629|ENST00000670956|ENST00000661458|ENST00000656853"	"lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|ncRNA_gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA"	"LINC02269-224|LINC02269-223|LINC02269-213|LINC02269-217|LINC02269-222|LINC02269-215|LINC02269-221|LINC02269-220|LINC02269-201|LINC02269-207|LINC02269-216|LINC02269-202|LINC02269|LINC02269-219|LINC02269-210|LINC02269-204|LINC02269-205|LINC02269-206|LINC02269-208|LINC02269-211|LINC02269-225|LINC02269-214|LINC02269-209"	"GPL570"
"1559653_at"	0.0284	0.00968	2.61	-3.465623	0.0509	"1559653_at"	"GRTP1"	"ENSG00000225083|ENST00000423246"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"GRTP1-AS1|GRTP1-AS1-202"	"GPL570"
"203028_s_at"	0.0285	0.0097	-2.6	-3.467979	-0.0705	"203028_s_at"	"CYBA"	"ENSG00000051523"	"gene"	"protein_coding"	"CYBA"	"GPL570"
"240695_at"	0.0285	0.0097	2.6	-3.467474	0.141	"240695_at"	"SH2D3C"	"ENST00000488685|ENSG00000095370|ENST00000468969|ENST00000471939|ENST00000464239"	"lnc_RNA|gene|lnc_RNA|lnc_RNA|lnc_RNA"	"processed_transcript|protein_coding|processed_transcript|processed_transcript|processed_transcript"	"SH2D3C-212|SH2D3C|SH2D3C-209|SH2D3C-210|SH2D3C-208"	"GPL570"
"224641_at"	0.0285	0.00971	-2.6	-3.468336	-0.13	"224641_at"	"FYTTD1"	"ENSG00000122068"	"gene"	"protein_coding"	"FYTTD1"	"GPL570"
"241878_at"	0.0285	0.00972	2.6	-3.469642	0.0884	"241878_at"	"MTHFD1L"	"ENST00000421497|ENSG00000120254"	"lnc_RNA|gene"	"processed_transcript|protein_coding"	"MTHFD1L-205|MTHFD1L"	"GPL570"
"225877_at"	0.0286	0.00974	2.6	-3.471446	0.105	"225877_at"	"TYSND1"	"ENSG00000156521|ENST00000494143|ENST00000479086"	"gene|lnc_RNA|lnc_RNA"	"protein_coding|processed_transcript|processed_transcript"	"TYSND1|TYSND1-204|TYSND1-203"	"GPL570"
"210073_at"	0.0286	0.00975	-2.6	-3.47232	-0.188	"210073_at"	"ST8SIA1"	"ENSG00000111728|ENST00000544732|ENST00000545524"	"gene|lnc_RNA|lnc_RNA"	"protein_coding|processed_transcript|processed_transcript"	"ST8SIA1|ST8SIA1-212|ST8SIA1-215"	"GPL570"
"227389_x_at"	0.0286	0.00975	-2.6	-3.472047	-0.0772	"227389_x_at"	"AL160408.2"	"ENSG00000228830|ENST00000436039"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AL160408.2|AL160408.2-201"	"GPL570"
"241716_at"	0.0286	0.00975	2.6	-3.472028	0.159	"241716_at"	"HSPD1"	"ENST00000486181|ENSG00000144381|ENST00000461097|ENST00000678969|ENST00000476746"	"lnc_RNA|gene|lnc_RNA|lnc_RNA|lnc_RNA"	"retained_intron|protein_coding|retained_intron|retained_intron|retained_intron"	"HSPD1-212|HSPD1|HSPD1-210|HSPD1-223|HSPD1-211"	"GPL570"
"1554850_at"	0.0287	0.00977	2.6	-3.474251	0.0771	"1554850_at"	"VWA5B2"	"ENST00000497229|ENSG00000145198|ENST00000461141"	"lnc_RNA|gene|lnc_RNA"	"retained_intron|protein_coding|retained_intron"	"VWA5B2-206|VWA5B2|VWA5B2-203"	"GPL570"
"1558984_at"	0.0287	0.00978	2.6	-3.474382	0.0845	"1558984_at"	"MAP3K11"	"ENST00000524856|ENSG00000173327|ENST00000534432"	"lnc_RNA|gene|lnc_RNA"	"retained_intron|protein_coding|processed_transcript"	"MAP3K11-203|MAP3K11|MAP3K11-213"	"GPL570"
"208431_s_at"	0.0287	0.00978	-2.6	-3.474409	-0.0817	"208431_s_at"	"TUB"	"ENSG00000166402"	"gene"	"protein_coding"	"TUB"	"GPL570"
"215243_s_at"	0.0287	0.00979	2.6	-3.47596	0.0921	"215243_s_at"	"GJB3"	"ENSG00000188910"	"gene"	"protein_coding"	"GJB3"	"GPL570"
"209419_at"	0.0287	0.00979	2.6	-3.475601	0.186	"209419_at"	"THOC5"	"ENSG00000100296"	"gene"	"protein_coding"	"THOC5"	"GPL570"
"209546_s_at"	0.0288	0.00981	-2.6	-3.477717	-0.167	"209546_s_at"	"APOL1"	"ENSG00000100342"	"gene"	"protein_coding"	"APOL1"	"GPL570"
"244448_at"	0.0288	0.00982	2.6	-3.478603	0.0753	"244448_at"	"AC092155.1"	"ENSG00000226622|ENST00000664749"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AC092155.1|AC092155.1-233"	"GPL570"
"208558_at"	0.0288	0.00983	2.6	-3.479463	0.0853	"208558_at"	"OR10H1"	"ENSG00000186723"	"gene"	"protein_coding"	"OR10H1"	"GPL570"
"226551_at"	0.0288	0.00985	-2.6	-3.480945	-0.0904	"226551_at"	"RIPK1"	"ENSG00000137275|ENST00000676758|ENST00000679335|ENST00000679677"	"gene|lnc_RNA|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|retained_intron|processed_transcript"	"RIPK1|RIPK1-206|RIPK1-216|RIPK1-217"	"GPL570"
"239244_at"	0.0289	0.00986	-2.6	-3.482038	-0.163	"239244_at"	"LINC02397"	"ENSG00000205056|ENST00000504409"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"LINC02397|LINC02397-201"	"GPL570"
"223710_at"	0.0289	0.00986	2.6	-3.48209	0.0949	"223710_at"	"CCL26"	"ENSG00000006606"	"gene"	"protein_coding"	"CCL26"	"GPL570"
"233511_at"	0.029	0.00989	2.6	-3.48476	0.0827	"233511_at"	"AC237221.1"	"ENSG00000260653|ENST00000663055|ENST00000671481|ENST00000661907|ENST00000660914|ENST00000665029|ENST00000561575"	"ncRNA_gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA"	"AC237221.1|AC237221.1-202|AC237221.1-209|AC237221.1-211|AC237221.1-212|AC237221.1-213|AC237221.1-214"	"GPL570"
"242509_at"	0.029	0.00989	2.6	-3.484832	0.198	"242509_at"	"C16orf74"	"ENSG00000154102|ENST00000602758"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"C16orf74|C16orf74-205"	"GPL570"
"210601_at"	0.029	0.00989	2.6	-3.484913	0.0791	"210601_at"	"CDH6"	"ENST00000504835|ENSG00000113361"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"CDH6-202|CDH6"	"GPL570"
"219141_s_at"	0.029	0.0099	2.6	-3.485957	0.0659	"219141_s_at"	"AMBRA1"	"ENSG00000110497"	"gene"	"protein_coding"	"AMBRA1"	"GPL570"
"210032_s_at"	0.029	0.0099	-2.6	-3.485223	-0.0806	"210032_s_at"	"SPAG6"	"ENSG00000077327|ENST00000487973"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"SPAG6|SPAG6-206"	"GPL570"
"1556554_at"	0.029	0.00991	2.6	-3.486544	0.0939	"1556554_at"	"TRIM50"	"ENSG00000146755"	"gene"	"protein_coding"	"TRIM50"	"GPL570"
"232173_at"	0.029	0.00993	2.6	-3.488079	0.127	"232173_at"	"CLEC2L"	"ENSG00000236279|ENST00000520413"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"CLEC2L|CLEC2L-202"	"GPL570"
"1554039_at"	0.0291	0.00993	2.6	-3.488317	0.129	"1554039_at"	"DGLUCY"	"ENST00000518649|ENSG00000133943"	"lnc_RNA|gene"	"processed_transcript|protein_coding"	"DGLUCY-209|DGLUCY"	"GPL570"
"219936_s_at"	0.0291	0.00994	2.6	-3.488814	0.0598	"219936_s_at"	"GPR87"	"ENST00000629077|ENSG00000138271"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"GPR87-202|GPR87"	"GPL570"
"206120_at"	0.0291	0.00995	-2.6	-3.490237	-0.144	"206120_at"	"CD33"	"ENST00000600557|ENSG00000105383|ENST00000601785|ENST00000598473"	"lnc_RNA|gene|lnc_RNA|lnc_RNA"	"processed_transcript|protein_coding|retained_intron|retained_intron"	"CD33-206|CD33|CD33-207|CD33-205"	"GPL570"
"213816_s_at"	0.0291	0.00996	2.6	-3.490781	0.0631	"213816_s_at"	"MET"	"ENSG00000105976"	"gene"	"protein_coding"	"MET"	"GPL570"
"200799_at"	0.0291	0.00997	2.59	-3.491391	0.124	"200799_at"	"HSPA1A"	"ENSG00000204389"	"gene"	"protein_coding"	"HSPA1A"	"GPL570"
"232183_at"	0.0291	0.00997	-2.59	-3.491403	-0.119	"232183_at"	"SERAC1"	"ENSG00000122335"	"gene"	"protein_coding"	"SERAC1"	"GPL570"
"244283_x_at"	0.0292	0.00998	-2.59	-3.492571	-0.048	"244283_x_at"	"LINC02237"	"ENST00000522390|ENST00000517308|ENST00000655458|ENST00000650619|ENSG00000253434|ENST00000524236"	"lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA"	"LINC02237-204|LINC02237-201|LINC02237-207|LINC02237-206|LINC02237|LINC02237-205"	"GPL570"
"220791_x_at"	0.0292	0.00998	2.59	-3.492428	0.0662	"220791_x_at"	"SCN11A"	"ENSG00000168356"	"gene"	"protein_coding"	"SCN11A"	"GPL570"
"205455_at"	0.0292	0.00998	2.59	-3.493133	0.0814	"205455_at"	"MST1R"	"ENSG00000164078"	"gene"	"protein_coding"	"MST1R"	"GPL570"
"235533_at"	0.0292	0.00998	-2.59	-3.49255	-0.0671	"235533_at"	"COX19"	"ENSG00000240230"	"gene"	"protein_coding"	"COX19"	"GPL570"
"1556425_a_at"	0.0292	0.00998	2.59	-3.49266	0.0874	"1556425_a_at"	"MTCL1"	"ENST00000522146|ENSG00000168502"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"MTCL1-212|MTCL1"	"GPL570"
"220100_at"	0.0293	0.01	2.59	-3.495511	0.0856	"220100_at"	"SLC22A11"	"ENSG00000168065"	"gene"	"protein_coding"	"SLC22A11"	"GPL570"
"237044_s_at"	0.0293	0.01	2.59	-3.497902	0.0843	"237044_s_at"	"ZNF503"	"ENSG00000237149|ENST00000425916"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"ZNF503-AS2|ZNF503-AS2-201"	"GPL570"
"214750_at"	0.0293	0.01	2.59	-3.496976	0.0923	"214750_at"	"PLAC4"	"ENSG00000280109|ENST00000623119|ENST00000645185|ENST00000430327|ENST00000440221"	"ncRNA_gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA|lncRNA"	"PLAC4|PLAC4-204|PLAC4-205|PLAC4-202|PLAC4-203"	"GPL570"
"203062_s_at"	0.0293	0.01	2.59	-3.496083	0.121	"203062_s_at"	"MDC1"	"ENSG00000137337"	"gene"	"protein_coding"	"MDC1"	"GPL570"
"235794_at"	0.0293	0.01	2.59	-3.498132	0.0776	"235794_at"	"MOBP"	"ENSG00000168314"	"gene"	"protein_coding"	"MOBP"	"GPL570"
"202932_at"	0.0293	0.01	-2.59	-3.495387	-0.166	"202932_at"	"YES1"	"ENSG00000176105"	"gene"	"protein_coding"	"YES1"	"GPL570"
"225067_at"	0.0293	0.01	2.59	-3.497576	0.0939	"225067_at"	"ULK3"	"ENSG00000140474|ENST00000566479|ENST00000561725|ENST00000570276"	"gene|lnc_RNA|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|retained_intron|retained_intron"	"ULK3|ULK3-212|ULK3-202|ULK3-222"	"GPL570"
"1553179_at"	0.0293	0.01	-2.59	-3.498266	-0.0737	"1553179_at"	"ADAMTS19"	"ENSG00000145808"	"gene"	"protein_coding"	"ADAMTS19"	"GPL570"
"233688_at"	0.0293	0.01	2.59	-3.497372	0.0633	"233688_at"	"KCNIP3"	"ENSG00000115041|ENST00000475491|ENST00000377181"	"gene|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|processed_transcript"	"KCNIP3|KCNIP3-206|KCNIP3-203"	"GPL570"
"215362_at"	0.0293	0.01	2.59	-3.496972	0.0829	"215362_at"	"ST8SIA2"	"ENSG00000140557"	"gene"	"protein_coding"	"ST8SIA2"	"GPL570"
"1558508_a_at"	0.0294	0.0101	-2.59	-3.500626	-0.0885	"1558508_a_at"	"C1orf53"	"ENSG00000203724|ENST00000542800"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"C1orf53|C1orf53-203"	"GPL570"
"204475_at"	0.0294	0.0101	-2.59	-3.501547	-0.21	"204475_at"	"MMP1"	"ENST00000681643|ENSG00000196611|ENST00000681445|ENST00000680179"	"lnc_RNA|gene|lnc_RNA|lnc_RNA"	"retained_intron|protein_coding|processed_transcript|processed_transcript"	"MMP1-204|MMP1|MMP1-203|MMP1-202"	"GPL570"
"218870_at"	0.0294	0.0101	-2.59	-3.500553	-0.0704	"218870_at"	"ARHGAP15"	"ENST00000549060|ENSG00000075884"	"lnc_RNA|gene"	"processed_transcript|protein_coding"	"ARHGAP15-210|ARHGAP15"	"GPL570"
"230978_at"	0.0294	0.0101	2.59	-3.501659	0.0794	"230978_at"	"LINC00967"	"ENSG00000253138|ENST00000518035"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"LINC00967|LINC00967-203"	"GPL570"
"238245_at"	0.0294	0.0101	2.59	-3.499791	0.0972	"238245_at"	"ENPP7"	"ENSG00000182156"	"gene"	"protein_coding"	"ENPP7"	"GPL570"
"225597_at"	0.0294	0.0101	-2.59	-3.500353	-0.16	"225597_at"	"SLC45A4"	"ENSG00000022567"	"gene"	"protein_coding"	"SLC45A4"	"GPL570"
"238029_s_at"	0.0297	0.0102	-2.59	-3.512358	-0.226	"238029_s_at"	"SLC16A14"	"ENSG00000163053"	"gene"	"protein_coding"	"SLC16A14"	"GPL570"
"205599_at"	0.0296	0.0102	2.59	-3.509767	0.105	"205599_at"	"TRAF1"	"ENSG00000056558"	"gene"	"protein_coding"	"TRAF1"	"GPL570"
"221681_s_at"	0.0297	0.0102	-2.59	-3.510114	-0.103	"221681_s_at"	"DSPP"	"ENSG00000152591"	"gene"	"protein_coding"	"DSPP"	"GPL570"
"240043_at"	0.0297	0.0102	2.59	-3.51088	0.07	"240043_at"	"PRR32"	"ENSG00000183631"	"gene"	"protein_coding"	"PRR32"	"GPL570"
"206130_s_at"	0.0296	0.0102	-2.59	-3.508594	-0.163	"206130_s_at"	"ASGR2"	"ENSG00000161944"	"gene"	"protein_coding"	"ASGR2"	"GPL570"
"237222_at"	0.0296	0.0102	2.59	-3.508986	0.0694	"237222_at"	"FSD2"	"ENSG00000186628"	"gene"	"protein_coding"	"FSD2"	"GPL570"
"228108_at"	0.0297	0.0102	-2.59	-3.510575	-0.205	"228108_at"	"PPM1L"	"ENSG00000163590"	"gene"	"protein_coding"	"PPM1L"	"GPL570"
"221445_at"	0.0298	0.0102	2.59	-3.5136	0.0776	"221445_at"	"OR1A2"	"ENSG00000172150"	"gene"	"protein_coding"	"OR1A2"	"GPL570"
"210787_s_at"	0.0297	0.0102	-2.59	-3.512814	-0.164	"210787_s_at"	"CAMKK2"	"ENSG00000110931"	"gene"	"protein_coding"	"CAMKK2"	"GPL570"
"1554804_a_at"	0.0296	0.0102	2.59	-3.508109	0.09	"1554804_a_at"	"CLDN19"	"ENSG00000164007"	"gene"	"protein_coding"	"CLDN19"	"GPL570"
"216048_s_at"	0.0297	0.0102	2.59	-3.510769	0.0946	"216048_s_at"	"RHOBTB3"	"ENST00000504949|ENSG00000164292"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"RHOBTB3-205|RHOBTB3"	"GPL570"
"224681_at"	0.0297	0.0102	2.59	-3.513152	0.184	"224681_at"	"GNA12"	"ENSG00000146535|ENST00000491117"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"GNA12|GNA12-207"	"GPL570"
"231001_at"	0.0297	0.0102	2.59	-3.512048	0.0771	"231001_at"	"FIBIN"	"ENSG00000176971"	"gene"	"protein_coding"	"FIBIN"	"GPL570"
"237005_at"	0.0296	0.0102	2.59	-3.508858	0.0871	"237005_at"	"EMC3"	"ENST00000430621|ENST00000326237"	"lnc_RNA|lnc_RNA"	"processed_transcript|processed_transcript"	"EMC3-AS1-204|EMC3-AS1-201"	"GPL570"
"208560_at"	0.0299	0.0103	2.58	-3.518948	0.0739	"208560_at"	"KCNA10"	"ENSG00000143105"	"gene"	"protein_coding"	"KCNA10"	"GPL570"
"227108_at"	0.0299	0.0103	2.58	-3.519212	0.124	"227108_at"	"STARD9"	"ENSG00000159433"	"gene"	"protein_coding"	"STARD9"	"GPL570"
"201020_at"	0.03	0.0103	2.58	-3.520652	0.101	"201020_at"	"YWHAH"	"ENSG00000128245|ENST00000471374"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"YWHAH|YWHAH-205"	"GPL570"
"210051_at"	0.0299	0.0103	2.58	-3.520415	0.0859	"210051_at"	"RAPGEF3"	"ENSG00000079337"	"gene"	"protein_coding"	"RAPGEF3"	"GPL570"
"223962_at"	0.0298	0.0103	2.58	-3.516759	0.0518	"223962_at"	"TTC29"	"ENSG00000137473"	"gene"	"protein_coding"	"TTC29"	"GPL570"
"1554526_at"	0.03	0.0103	2.58	-3.522481	0.0602	"1554526_at"	"OLFM3"	"ENSG00000118733"	"gene"	"protein_coding"	"OLFM3"	"GPL570"
"223750_s_at"	0.0301	0.0103	-2.58	-3.524398	-0.151	"223750_s_at"	"TLR10"	"ENSG00000174123"	"gene"	"protein_coding"	"TLR10"	"GPL570"
"216866_s_at"	0.0299	0.0103	2.58	-3.518361	0.0873	"216866_s_at"	"COL14A1"	"ENSG00000187955|ENST00000432943"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"COL14A1|COL14A1-204"	"GPL570"
"225655_at"	0.03	0.0103	-2.58	-3.521737	-0.189	"225655_at"	"PDE3A"	"ENSG00000172572|ENST00000542675"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"PDE3A|PDE3A-202"	"GPL570"
"203295_s_at"	0.03	0.0103	2.58	-3.521073	0.0812	"203295_s_at"	"ATP1A2"	"ENSG00000018625"	"gene"	"protein_coding"	"ATP1A2"	"GPL570"
"1561560_at"	0.0299	0.0103	2.58	-3.519324	0.0772	"1561560_at"	"AC008269.2"	"ENSG00000260171|ENST00000561915"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AC008269.2|AC008269.2-201"	"GPL570"
"214814_at"	0.03	0.0103	-2.58	-3.523466	-0.182	"214814_at"	"YTHDC1"	"ENSG00000083896"	"gene"	"protein_coding"	"YTHDC1"	"GPL570"
"1552903_at"	0.0303	0.0104	2.58	-3.533016	0.0796	"1552903_at"	"B4GALNT2"	"ENSG00000167080"	"gene"	"protein_coding"	"B4GALNT2"	"GPL570"
"215870_s_at"	0.0303	0.0104	2.58	-3.531876	0.0835	"215870_s_at"	"PLA2G5"	"ENSG00000127472|ENST00000486277|ENST00000465698"	"gene|lnc_RNA|lnc_RNA"	"protein_coding|processed_transcript|processed_transcript"	"PLA2G5|PLA2G5-206|PLA2G5-203"	"GPL570"
"220327_at"	0.0302	0.0104	2.58	-3.529786	0.0522	"220327_at"	"VGLL3"	"ENSG00000206538"	"gene"	"protein_coding"	"VGLL3"	"GPL570"
"223534_s_at"	0.0303	0.0104	2.58	-3.53307	0.0826	"223534_s_at"	"RPS6KL1"	"ENSG00000198208|ENST00000555834|ENST00000556848|ENST00000553646"	"gene|lnc_RNA|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|retained_intron|retained_intron"	"RPS6KL1|RPS6KL1-211|RPS6KL1-214|RPS6KL1-203"	"GPL570"
"219128_at"	0.0301	0.0104	2.58	-3.527218	0.0747	"219128_at"	"C2orf42"	"ENSG00000115998"	"gene"	"protein_coding"	"C2orf42"	"GPL570"
"1561158_at"	0.0301	0.0104	2.58	-3.527139	0.0632	"1561158_at"	"AC103923.1"	"ENSG00000235545|ENST00000453229"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AC103923.1|AC103923.1-201"	"GPL570"
"219299_at"	0.0302	0.0104	-2.58	-3.530386	-0.105	"219299_at"	"TRMT12"	"ENSG00000183665|ENST00000521443"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"TRMT12|TRMT12-202"	"GPL570"
"227083_at"	0.0303	0.0104	-2.58	-3.531704	-0.142	"227083_at"	"B3GLCT"	"ENSG00000187676"	"gene"	"protein_coding"	"B3GLCT"	"GPL570"
"235108_at"	0.0302	0.0104	2.58	-3.530428	0.0856	"235108_at"	"KCNK3"	"ENSG00000171303"	"gene"	"protein_coding"	"KCNK3"	"GPL570"
"203115_at"	0.0303	0.0104	-2.58	-3.532424	-0.401	"203115_at"	"FECH"	"ENSG00000066926"	"gene"	"protein_coding"	"FECH"	"GPL570"
"233918_at"	0.0302	0.0104	2.58	-3.527863	0.0754	"233918_at"	"DCDC2B"	"ENSG00000222046|ENST00000487056"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"DCDC2B|DCDC2B-202"	"GPL570"
"1562044_at"	0.0303	0.0104	-2.58	-3.533059	-0.066	"1562044_at"	"P4HA3"	"ENSG00000246211|ENST00000502071"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"P4HA3-AS1|P4HA3-AS1-201"	"GPL570"
"231150_at"	0.0303	0.0104	2.58	-3.53244	0.0748	"231150_at"	"AP005432.2"	"ENSG00000273335|ENST00000608162"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AP005432.2|AP005432.2-201"	"GPL570"
"213223_at"	0.0303	0.0104	2.58	-3.532365	0.0724	"213223_at"	"RPL28"	"ENST00000426763|ENSG00000108107"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"RPL28-202|RPL28"	"GPL570"
