""	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Probes"	"Symbol"	"Ensembl_id"	"Biotype1"	"Biotype2"	"Synonyms"	"Platform"
"208694_at"	0.5832959	0.27	1.11465948	-5.598023	0.129	"208694_at"	"PRKDC"	"ENSG00000253729"	"gene"	"protein_coding"	"PRKDC"	"GPL570"
"228133_s_at"	0.5836261	0.27	-1.11382486	-5.59891	-0.089	"228133_s_at"	"MYH11"	"ENST00000571275|ENSG00000133392"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"MYH11-205|MYH11"	"GPL570"
"1556694_a_at"	0.5829379	0.27	-1.1152452	-5.597399	-0.093	"1556694_a_at"	"AC068896.1"	"ENSG00000258539"	"gene"	"protein_coding"	"AC068896.1"	"GPL570"
"222242_s_at"	0.5828032	0.27	1.11567561	-5.596941	0.0668	"222242_s_at"	"KLK5"	"ENSG00000167754|ENST00000595585"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"KLK5|KLK5-205"	"GPL570"
"205481_at"	0.5837348	0.27	-1.11367278	-5.599072	-0.0584	"205481_at"	"ADORA1"	"ENSG00000163485"	"gene"	"protein_coding"	"ADORA1"	"GPL570"
"221901_at"	0.583371	0.27	-1.114392	-5.598307	-0.0617	"221901_at"	"SHISAL1"	"ENSG00000138944"	"gene"	"protein_coding"	"SHISAL1"	"GPL570"
"201375_s_at"	0.5838448	0.271	1.11340568	-5.599356	0.0918	"201375_s_at"	"PPP2CB"	"ENSG00000104695"	"gene"	"protein_coding"	"PPP2CB"	"GPL570"
"204461_x_at"	0.5846693	0.271	-1.11140368	-5.601481	-0.113	"204461_x_at"	"PLOD1"	"ENST00000491536|ENSG00000083444"	"lnc_RNA|gene"	"processed_transcript|protein_coding"	"PLOD1-209|PLOD1"	"GPL570"
"1562100_at"	0.5838631	0.271	-1.11317789	-5.599598	-0.0522	"1562100_at"	"AC026523.2"	"ENSG00000279091"	"gene"	"TEC"	"AC026523.2"	"GPL570"
"210429_at"	0.5846693	0.271	-1.11134852	-5.60154	-0.142	"210429_at"	"RHD"	"ENSG00000187010"	"gene"	"protein_coding"	"RHD"	"GPL570"
"231121_at"	0.5838631	0.271	1.11296781	-5.599821	0.114	"231121_at"	"HPS3"	"ENST00000462030|ENST00000486530|ENSG00000163755"	"lnc_RNA|lnc_RNA|gene"	"retained_intron|retained_intron|protein_coding"	"HPS3-204|HPS3-206|HPS3"	"GPL570"
"230644_at"	0.5846693	0.271	-1.11135778	-5.60153	-0.0593	"230644_at"	"LRFN5"	"ENSG00000165379"	"gene"	"protein_coding"	"LRFN5"	"GPL570"
"232500_at"	0.5838631	0.271	-1.11301048	-5.599775	-0.109	"232500_at"	"RALGAPA2"	"ENSG00000188559"	"gene"	"protein_coding"	"RALGAPA2"	"GPL570"
"206570_s_at"	0.5844762	0.271	-1.11189254	-5.600962	-0.0617	"206570_s_at"	"PSG11"	"ENSG00000243130|ENST00000593994"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"PSG11|PSG11-206"	"GPL570"
"204144_s_at"	0.584316	0.271	-1.11226068	-5.600572	-0.105	"204144_s_at"	"PIGQ"	"ENST00000480424|ENST00000476438|ENSG00000007541"	"lnc_RNA|lnc_RNA|gene"	"retained_intron|retained_intron|protein_coding"	"PIGQ-211|PIGQ-210|PIGQ"	"GPL570"
"225345_s_at"	0.5845372	0.271	-1.11177014	-5.601092	-0.0925	"225345_s_at"	"FBXO32"	"ENSG00000156804"	"gene"	"protein_coding"	"FBXO32"	"GPL570"
"233342_at"	0.5842513	0.271	1.11236085	-5.600465	0.0795	"233342_at"	"AC006019.1"	"ENST00000665169|ENST00000668685|ENST00000665052|ENSG00000203335|ENST00000663737|ENST00000667043|ENST00000662813|ENST00000665490|ENST00000657267|ENST00000662315|ENST00000665469|ENST00000655983|ENST00000425591|ENST00000656477"	"lnc_RNA|lnc_RNA|lnc_RNA|ncRNA_gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA"	"AC006019.1-207|AC006019.1-209|AC006019.1-210|AC006019.1|AC006019.1-202|AC006019.1-203|AC006019.1-206|AC006019.1-208|AC006019.1-212|AC006019.1-205|AC006019.1-213|AC006019.1-204|AC006019.1-201|AC006019.1-211"	"GPL570"
"232201_at"	0.5843325	0.271	1.11220437	-5.600631	0.0716	"232201_at"	"NKD2"	"ENSG00000145506"	"gene"	"protein_coding"	"NKD2"	"GPL570"
"1552904_at"	0.5838631	0.271	-1.11309344	-5.599687	-0.0391	"1552904_at"	"NETO1"	"ENST00000579730|ENSG00000166342"	"lnc_RNA|gene"	"processed_transcript|protein_coding"	"NETO1-205|NETO1"	"GPL570"
"205551_at"	0.5838448	0.271	1.11340216	-5.599359	0.0942	"205551_at"	"SV2B"	"ENSG00000185518"	"gene"	"protein_coding"	"SV2B"	"GPL570"
"210799_at"	0.5838631	0.271	-1.11318151	-5.599594	-0.0565	"210799_at"	"HTR1B"	"ENSG00000135312"	"gene"	"protein_coding"	"HTR1B"	"GPL570"
"226309_at"	0.5838631	0.271	-1.11327892	-5.59949	-0.0571	"226309_at"	"DNAL1"	"ENSG00000119661"	"gene"	"protein_coding"	"DNAL1"	"GPL570"
"215732_s_at"	0.5844424	0.271	-1.11202261	-5.600824	-0.0826	"215732_s_at"	"DTX2"	"ENST00000479915|ENST00000468546|ENSG00000091073"	"lnc_RNA|lnc_RNA|gene"	"retained_intron|retained_intron|protein_coding"	"DTX2-220|DTX2-218|DTX2"	"GPL570"
"220621_at"	0.5838631	0.271	-1.11295508	-5.599834	-0.0739	"220621_at"	"FOXE3"	"ENSG00000186790"	"gene"	"protein_coding"	"FOXE3"	"GPL570"
"205954_at"	0.5845372	0.271	-1.11173801	-5.601126	-0.0729	"205954_at"	"RXRG"	"ENSG00000143171"	"gene"	"protein_coding"	"RXRG"	"GPL570"
"1555445_at"	0.5854131	0.272	-1.110112	-5.60285	-0.068	"1555445_at"	"CA8"	"ENSG00000178538|ENST00000524872|ENST00000529918"	"gene|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|retained_intron"	"CA8|CA8-202|CA8-204"	"GPL570"
"241767_at"	0.5849176	0.272	-1.11089736	-5.602018	-0.0604	"241767_at"	"AC108002.2"	"ENSG00000277332|ENST00000612629"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AC108002.2|AC108002.2-201"	"GPL570"
"213449_at"	0.5857921	0.272	-1.10934814	-5.603659	-0.0754	"213449_at"	"POP1"	"ENSG00000104356"	"gene"	"protein_coding"	"POP1"	"GPL570"
"201174_s_at"	0.5855845	0.272	1.10976595	-5.603217	0.0768	"201174_s_at"	"TERF2IP"	"ENST00000659145|ENSG00000166848"	"lnc_RNA|gene"	"processed_transcript|protein_coding"	"TERF2IP-205|TERF2IP"	"GPL570"
"203920_at"	0.5849176	0.272	1.11097291	-5.601938	0.0888	"203920_at"	"NR1H3"	"ENST00000462051|ENST00000494018|ENSG00000025434|ENST00000529540|ENST00000481020|ENST00000532630"	"lnc_RNA|lnc_RNA|gene|lnc_RNA|lnc_RNA|lnc_RNA"	"retained_intron|retained_intron|protein_coding|processed_transcript|retained_intron|processed_transcript"	"NR1H3-216|NR1H3-225|NR1H3|NR1H3-231|NR1H3-220|NR1H3-234"	"GPL570"
"1555800_at"	0.585021	0.272	1.11063493	-5.602296	0.0519	"1555800_at"	"ZNF385B"	"ENSG00000144331|ENST00000466398"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"ZNF385B|ZNF385B-210"	"GPL570"
"1568685_at"	0.5852912	0.272	-1.11029491	-5.602657	-0.0623	"1568685_at"	"AL807752.5"	"ENSG00000260190|ENST00000569497"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AL807752.5|AL807752.5-201"	"GPL570"
"213157_s_at"	0.5860481	0.272	1.10896929	-5.604061	0.0794	"213157_s_at"	"WSCD1"	"ENSG00000179314"	"gene"	"protein_coding"	"WSCD1"	"GPL570"
"210687_at"	0.585021	0.272	-1.11061415	-5.602318	-0.0863	"210687_at"	"CPT1A"	"ENSG00000110090"	"gene"	"protein_coding"	"CPT1A"	"GPL570"
"224428_s_at"	0.5849176	0.272	1.111011	-5.601897	0.179	"224428_s_at"	"CDCA7"	"ENSG00000144354|ENST00000467411"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"CDCA7|CDCA7-206"	"GPL570"
"209016_s_at"	0.5849176	0.272	-1.11089243	-5.602023	-0.0722	"209016_s_at"	"KRT7"	"ENSG00000135480|ENST00000552322|ENST00000548657|ENST00000550153|ENST00000549638"	"gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"protein_coding|processed_transcript|processed_transcript|processed_transcript|retained_intron"	"KRT7|KRT7-212|KRT7-206|KRT7-209|KRT7-208"	"GPL570"
"244362_at"	0.5856758	0.272	-1.10952749	-5.60347	-0.113	"244362_at"	"AP000894.4"	"ENSG00000273355|ENST00000610185"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AP000894.4|AP000894.4-201"	"GPL570"
"206706_at"	0.5853387	0.272	1.11021812	-5.602738	0.0913	"206706_at"	"NTF3"	"ENSG00000185652|ENST00000535299"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"NTF3|NTF3-203"	"GPL570"
"208963_x_at"	0.5849176	0.272	-1.11088106	-5.602035	-0.124	"208963_x_at"	"FADS1"	"ENSG00000149485"	"gene"	"protein_coding"	"FADS1"	"GPL570"
"230021_at"	0.5849176	0.272	1.11087728	-5.602039	0.0681	"230021_at"	"TICRR"	"ENSG00000140534"	"gene"	"protein_coding"	"TICRR"	"GPL570"
"207366_at"	0.5859806	0.272	1.10911799	-5.603903	0.0854	"207366_at"	"KCNS1"	"ENSG00000124134"	"gene"	"protein_coding"	"KCNS1"	"GPL570"
"235857_at"	0.5856758	0.272	-1.10952496	-5.603472	-0.0826	"235857_at"	"KCTD11"	"ENSG00000213859"	"gene"	"protein_coding"	"KCTD11"	"GPL570"
"1561598_at"	0.5849176	0.272	-1.11102734	-5.60188	-0.0844	"1561598_at"	"AC009486.1"	"ENSG00000261117|ENST00000569860"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AC009486.1|AC009486.1-201"	"GPL570"
"1560581_at"	0.5868893	0.273	1.10669975	-5.606461	0.0361	"1560581_at"	"AC087897.2"	"ENSG00000258119|ENST00000552639"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AC087897.2|AC087897.2-201"	"GPL570"
"214758_at"	0.5862459	0.273	-1.10862583	-5.604424	-0.0841	"214758_at"	"DCAF4"	"ENSG00000119599"	"gene"	"protein_coding"	"DCAF4"	"GPL570"
"1566987_s_at"	0.5864686	0.273	-1.10777643	-5.605323	-0.046	"1566987_s_at"	"AC005332.6"	"ENSG00000278730|ENST00000620266"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AC005332.6|AC005332.6-201"	"GPL570"
"237453_at"	0.586563	0.273	1.10737881	-5.605743	0.0715	"237453_at"	"ZNF529"	"ENSG00000186020"	"gene"	"protein_coding"	"ZNF529"	"GPL570"
"1559993_at"	0.5868911	0.273	-1.1066727	-5.606489	-0.0902	"1559993_at"	"CHCHD2"	"ENSG00000106153"	"gene"	"protein_coding"	"CHCHD2"	"GPL570"
"222500_at"	0.5863412	0.273	1.10817372	-5.604902	0.102	"222500_at"	"PPIL1"	"ENST00000483552|ENSG00000137168"	"lnc_RNA|gene"	"processed_transcript|protein_coding"	"PPIL1-202|PPIL1"	"GPL570"
"215211_at"	0.5868542	0.273	-1.10676297	-5.606394	-0.203	"215211_at"	"AC009021.2"	"ENSG00000260973|ENST00000567401"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AC009021.2|AC009021.2-201"	"GPL570"
"207012_at"	0.5867548	0.273	1.1069463	-5.6062	0.0577	"207012_at"	"MMP16"	"ENSG00000156103"	"gene"	"protein_coding"	"MMP16"	"GPL570"
"230213_at"	0.5862785	0.273	-1.1084322	-5.604629	-0.0898	"230213_at"	"TRIR"	"ENSG00000123144"	"gene"	"protein_coding"	"TRIR"	"GPL570"
"240856_at"	0.5864961	0.273	1.10764388	-5.605463	0.0488	"240856_at"	"FFAR4"	"ENSG00000186188"	"gene"	"protein_coding"	"FFAR4"	"GPL570"
"1567389_at"	0.5865987	0.273	-1.10724984	-5.605879	-0.0618	"1567389_at"	"AC090159.1"	"ENSG00000255094|ENST00000525309"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AC090159.1|AC090159.1-201"	"GPL570"
"229607_at"	0.586668	0.273	-1.10709085	-5.606047	-0.0983	"229607_at"	"AC005306.1"	"ENSG00000267283|ENST00000588480"	"ncRNA_gene|lnc_RNA"	"lncRNA|retained_intron"	"AC005306.1|AC005306.1-202"	"GPL570"
"1558300_at"	0.5869122	0.273	1.10657776	-5.606589	0.0564	"1558300_at"	"EFCAB5"	"ENSG00000176927"	"gene"	"protein_coding"	"EFCAB5"	"GPL570"
"229901_at"	0.5863764	0.273	-1.10807217	-5.60501	-0.0773	"229901_at"	"ZNF488"	"ENSG00000265763"	"gene"	"protein_coding"	"ZNF488"	"GPL570"
"241674_s_at"	0.5862785	0.273	1.10840455	-5.604658	0.0415	"241674_s_at"	"LINC02327"	"ENSG00000258038|ENST00000671154|ENST00000656401|ENST00000657120|ENST00000551588|ENST00000658814|ENST00000657083|ENST00000660501|ENST00000670211|ENST00000655423|ENST00000667065|ENST00000664085|ENST00000665952|ENST00000657147|ENST00000660700"	"ncRNA_gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA"	"LINC02327|LINC02327-219|LINC02327-208|LINC02327-210|LINC02327-206|LINC02327-212|LINC02327-209|LINC02327-213|LINC02327-218|LINC02327-207|LINC02327-217|LINC02327-215|LINC02327-216|LINC02327-211|LINC02327-214"	"GPL570"
"242468_at"	0.5862785	0.273	1.10849485	-5.604563	0.161	"242468_at"	"AL079338.1"	"ENSG00000286546|ENST00000656724"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AL079338.1|AL079338.1-201"	"GPL570"
"234629_at"	0.5864686	0.273	1.1078016	-5.605296	0.0482	"234629_at"	"GABRB1"	"ENSG00000163288"	"gene"	"protein_coding"	"GABRB1"	"GPL570"
"1569823_at"	0.5863412	0.273	-1.10819741	-5.604877	-0.0499	"1569823_at"	"AC092338.2"	"ENSG00000260790|ENST00000568827|ENST00000567158"	"ncRNA_gene|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA"	"AC092338.2|AC092338.2-201|AC092338.2-202"	"GPL570"
"220312_at"	0.586563	0.273	1.1073461	-5.605778	0.0666	"220312_at"	"FAM83E"	"ENSG00000105523"	"gene"	"protein_coding"	"FAM83E"	"GPL570"
"1569724_at"	0.5865393	0.273	-1.10748155	-5.605634	-0.0794	"1569724_at"	"AP006545.1"	"ENSG00000260949|ENST00000563059"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AP006545.1|AP006545.1-201"	"GPL570"
"214111_at"	0.5864181	0.273	-1.1079897	-5.605097	-0.046	"214111_at"	"OPCML"	"ENSG00000183715"	"gene"	"protein_coding"	"OPCML"	"GPL570"
"1563265_at"	0.5873632	0.274	-1.1050876	-5.608163	-0.0465	"1563265_at"	"HNF4A"	"ENSG00000229005|ENST00000609152|ENST00000452481"	"ncRNA_gene|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA"	"HNF4A-AS1|HNF4A-AS1-202|HNF4A-AS1-201"	"GPL570"
"218747_s_at"	0.5872654	0.274	1.10599009	-5.60721	0.0873	"218747_s_at"	"TAPBPL"	"ENST00000542160|ENST00000544289|ENSG00000139192|ENST00000539384|ENST00000545700|ENST00000543567"	"lnc_RNA|lnc_RNA|gene|lnc_RNA|lnc_RNA|lnc_RNA"	"processed_transcript|processed_transcript|protein_coding|processed_transcript|processed_transcript|processed_transcript"	"TAPBPL-203|TAPBPL-206|TAPBPL|TAPBPL-202|TAPBPL-208|TAPBPL-204"	"GPL570"
"203304_at"	0.5873063	0.274	1.10586482	-5.607342	0.169	"203304_at"	"BAMBI"	"ENSG00000095739"	"gene"	"protein_coding"	"BAMBI"	"GPL570"
"1553335_x_at"	0.5873505	0.274	-1.10569422	-5.607522	-0.0776	"1553335_x_at"	"BASP1"	"ENSG00000215196|ENST00000655365|ENST00000668327|ENST00000661332|ENST00000665920|ENST00000399760"	"ncRNA_gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA"	"BASP1-AS1|BASP1-AS1-202|BASP1-AS1-208|BASP1-AS1-203|BASP1-AS1-206|BASP1-AS1-201"	"GPL570"
"238331_at"	0.5872209	0.274	-1.10608814	-5.607107	-0.0843	"238331_at"	"SPRN"	"ENSG00000203772"	"gene"	"protein_coding"	"SPRN"	"GPL570"
"1557424_at"	0.5873632	0.274	-1.10508175	-5.608169	-0.0344	"1557424_at"	"LINC02059"	"ENSG00000250544|ENST00000506471|ENST00000670908|ENST00000665185"	"ncRNA_gene|lnc_RNA|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA"	"LINC02059|LINC02059-202|LINC02059-204|LINC02059-203"	"GPL570"
"240475_at"	0.587546	0.274	-1.1047327	-5.608537	-0.0527	"240475_at"	"EGOT"	"ENSG00000235947|ENST00000414938"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"EGOT|EGOT-201"	"GPL570"
"206613_s_at"	0.5877499	0.274	1.10438588	-5.608903	0.154	"206613_s_at"	"TAF1A"	"ENSG00000143498"	"gene"	"protein_coding"	"TAF1A"	"GPL570"
"242173_at"	0.5873505	0.274	1.10560596	-5.607616	0.0557	"242173_at"	"PLD5"	"ENSG00000180287"	"gene"	"protein_coding"	"PLD5"	"GPL570"
"207567_at"	0.5873632	0.274	1.10520998	-5.608033	0.0574	"207567_at"	"SLC13A2"	"ENSG00000007216"	"gene"	"protein_coding"	"SLC13A2"	"GPL570"
"233789_at"	0.5873632	0.274	1.10523282	-5.608009	0.0394	"233789_at"	"EPHA6"	"ENSG00000080224"	"gene"	"protein_coding"	"EPHA6"	"GPL570"
"201441_at"	0.5873632	0.274	1.10517312	-5.608072	0.0612	"201441_at"	"COX6B1"	"ENSG00000126267"	"gene"	"protein_coding"	"COX6B1"	"GPL570"
"1554198_at"	0.5873505	0.274	-1.1055813	-5.607642	-0.0652	"1554198_at"	"SH3YL1"	"ENST00000497051|ENSG00000035115|ENST00000463865|ENST00000473104|ENST00000468321|ENST00000471948|ENST00000488044|ENST00000488979|ENST00000475027"	"lnc_RNA|gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"retained_intron|protein_coding|processed_transcript|processed_transcript|processed_transcript|retained_intron|processed_transcript|processed_transcript|processed_transcript"	"SH3YL1-226|SH3YL1|SH3YL1-213|SH3YL1-219|SH3YL1-215|SH3YL1-216|SH3YL1-224|SH3YL1-225|SH3YL1-220"	"GPL570"
"1557021_s_at"	0.5873632	0.274	1.10515425	-5.608092	0.0625	"1557021_s_at"	"AC090061.1"	"ENSG00000247363|ENST00000500695|ENST00000502102"	"ncRNA_gene|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA"	"AC090061.1|AC090061.1-201|AC090061.1-202"	"GPL570"
"1570315_at"	0.5871466	0.274	1.10621949	-5.606968	0.0847	"1570315_at"	"HCCAT5"	"ENSG00000260880|ENST00000569990|ENST00000662824|ENST00000659438|ENST00000647808|ENST00000642127"	"ncRNA_gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA|retained_intron|lncRNA"	"HCCAT5|HCCAT5-201|HCCAT5-205|HCCAT5-204|HCCAT5-203|HCCAT5-202"	"GPL570"
"242118_x_at"	0.5873653	0.274	1.10505444	-5.608198	0.0423	"242118_x_at"	"LINC02532"	"ENSG00000235142|ENST00000669890|ENST00000668203|ENST00000436659|ENST00000665966|ENST00000671265|ENST00000653923|ENST00000671288|ENST00000655499|ENST00000662681|ENST00000655135|ENST00000665697|ENST00000650222|ENST00000428750|ENST00000659547|ENST00000671512|ENST00000670549|ENST00000664432|ENST00000653256|ENST00000656351|ENST00000671150|ENST00000667554|ENST00000670755|ENST00000669268|ENST00000658326|ENST00000433965|ENST00000664142|ENST00000660557|ENST00000659564|ENST00000415714|ENST00000427903|ENST00000606430"	"ncRNA_gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA"	"LINC02532|LINC02532-242|LINC02532-239|LINC02532-207|LINC02532-237|LINC02532-246|LINC02532-216|LINC02532-247|LINC02532-221|LINC02532-231|LINC02532-220|LINC02532-236|LINC02532-213|LINC02532-204|LINC02532-225|LINC02532-248|LINC02532-243|LINC02532-235|LINC02532-215|LINC02532-222|LINC02532-245|LINC02532-238|LINC02532-244|LINC02532-240|LINC02532-224|LINC02532-206|LINC02532-234|LINC02532-229|LINC02532-226|LINC02532-201|LINC02532-203|LINC02532-210"	"GPL570"
"1561844_at"	0.5886825	0.275	-1.10206481	-5.611347	-0.0763	"1561844_at"	"MIR4435"	"ENSG00000172965|ENST00000645030|ENST00000642191|ENST00000673798"	"ncRNA_gene|lnc_RNA|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA"	"MIR4435-2HG|MIR4435-2HG-226|MIR4435-2HG-223|MIR4435-2HG-282"	"GPL570"
"210193_at"	0.5885554	0.275	1.10258419	-5.610801	0.06	"210193_at"	"MOBP"	"ENSG00000168314"	"gene"	"protein_coding"	"MOBP"	"GPL570"
"1561264_at"	0.5884055	0.275	-1.10298389	-5.61038	-0.0501	"1561264_at"	"LINC02838"	"ENSG00000285536|ENST00000649656"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"LINC02838|LINC02838-201"	"GPL570"
"218894_s_at"	0.5878476	0.275	1.10415445	-5.609147	0.0996	"218894_s_at"	"MAGOHB"	"ENSG00000111196|ENST00000398874|ENST00000537852"	"gene|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|retained_intron"	"MAGOHB|MAGOHB-202|MAGOHB-203"	"GPL570"
"220653_at"	0.5881781	0.275	1.10356283	-5.60977	0.0593	"220653_at"	"ZIM2"	"ENSG00000269699"	"gene"	"protein_coding"	"ZIM2"	"GPL570"
"210037_s_at"	0.5886825	0.275	1.10203339	-5.61138	0.0679	"210037_s_at"	"NOS2"	"ENSG00000007171"	"gene"	"protein_coding"	"NOS2"	"GPL570"
"1561452_at"	0.588398	0.275	1.1030556	-5.610304	0.047	"1561452_at"	"ADAM29"	"ENSG00000168594|ENST00000507969"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"ADAM29|ADAM29-208"	"GPL570"
"208361_s_at"	0.5886253	0.275	1.10231756	-5.611081	0.0886	"208361_s_at"	"POLR3D"	"ENSG00000168495"	"gene"	"protein_coding"	"POLR3D"	"GPL570"
"227034_at"	0.588466	0.275	1.10288158	-5.610488	0.148	"227034_at"	"SOWAHC"	"ENSG00000198142"	"gene"	"protein_coding"	"SOWAHC"	"GPL570"
"211881_x_at"	0.5886825	0.275	1.10201287	-5.611402	0.131	"211881_x_at"	"IGLJ3"	"ENSG00000211678"	"gene"	"IG_J_gene"	"IGLJ3"	"GPL570"
"217899_at"	0.5881781	0.275	-1.10349548	-5.609841	-0.0617	"217899_at"	"TMEM214"	"ENST00000460665|ENSG00000119777"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"TMEM214-208|TMEM214"	"GPL570"
"234929_s_at"	0.5879517	0.275	1.10397729	-5.609333	0.063	"234929_s_at"	"SPATA7"	"ENSG00000042317|ENST00000553626|ENST00000556666"	"gene|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|retained_intron"	"SPATA7|SPATA7-205|SPATA7-218"	"GPL570"
"233903_s_at"	0.5884838	0.275	-1.10283717	-5.610534	-0.0569	"233903_s_at"	"ARHGEF26"	"ENST00000483068|ENSG00000114790"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"ARHGEF26-204|ARHGEF26"	"GPL570"
"1562209_at"	0.5886166	0.275	1.10239251	-5.611002	0.0719	"1562209_at"	"DCAF4L1"	"ENSG00000182308"	"gene"	"protein_coding"	"DCAF4L1"	"GPL570"
"201489_at"	0.5885102	0.275	-1.1027588	-5.610617	-0.101	"201489_at"	"PPIF"	"ENSG00000108179"	"gene"	"protein_coding"	"PPIF"	"GPL570"
"204570_at"	0.5886825	0.275	1.10199556	-5.61142	0.0928	"204570_at"	"COX7A1"	"ENSG00000161281|ENST00000481297"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"COX7A1|COX7A1-203"	"GPL570"
"207610_s_at"	0.5885554	0.275	-1.10259261	-5.610792	-0.198	"207610_s_at"	"ADGRE2"	"ENSG00000127507|ENST00000360222"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"ADGRE2|ADGRE2-202"	"GPL570"
"241894_at"	0.5886825	0.275	-1.10202227	-5.611392	-0.0676	"241894_at"	"VMO1"	"ENSG00000182853"	"gene"	"protein_coding"	"VMO1"	"GPL570"
"1557103_a_at"	0.589181	0.276	1.10112897	-5.612332	0.0579	"1557103_a_at"	"LMTK3"	"ENSG00000142235"	"gene"	"protein_coding"	"LMTK3"	"GPL570"
"1567060_at"	0.5896508	0.276	1.10009355	-5.61342	0.0733	"1567060_at"	"OR8G1"	"ENSG00000197849"	"gene"	"protein_coding"	"OR8G1"	"GPL570"
"1562694_at"	0.5888379	0.276	1.10172286	-5.611707	0.0523	"1562694_at"	"IGF2BP2"	"ENST00000296270|ENSG00000163915|ENST00000456447"	"lnc_RNA|ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA|lncRNA"	"IGF2BP2-AS1-201|IGF2BP2-AS1|IGF2BP2-AS1-202"	"GPL570"
"221534_at"	0.5888317	0.276	-1.10175849	-5.61167	-0.073	"221534_at"	"C11orf68"	"ENSG00000175573"	"gene"	"protein_coding"	"C11orf68"	"GPL570"
"1553022_at"	0.5891054	0.276	1.10128759	-5.612165	0.0414	"1553022_at"	"ZIM3"	"ENSG00000141946"	"gene"	"protein_coding"	"ZIM3"	"GPL570"
