""	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Probes"	"Symbol"	"Ensembl_id"	"Biotype1"	"Biotype2"	"Synonyms"	"Platform"
"ILMN_1757132"	0.91158919	0.452	0.7601974	-5.84571	0.0285	"ILMN_1757132"	"SMC5"	"ENST00000471372|ENSG00000198887"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"SMC5-202|SMC5"	"GPL6102"
"ILMN_1721241"	0.91158919	0.452	0.7602821	-5.84565	0.0367	"ILMN_1721241"	"CYTH2"	"ENST00000493260|ENSG00000105443"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"CYTH2-210|CYTH2"	"GPL6102"
"ILMN_1738498"	0.91129139	0.452	-0.7611762	-5.845	-0.0253	"ILMN_1738498"	"PPP4R2"	"ENSG00000163605"	"gene"	"protein_coding"	"PPP4R2"	"GPL6102"
"ILMN_1732981"	0.91129139	0.452	-0.7610488	-5.84509	-0.0326	"ILMN_1732981"	"ZBTB32"	"ENSG00000011590"	"gene"	"protein_coding"	"ZBTB32"	"GPL6102"
"ILMN_1663709"	0.91129139	0.452	-0.7615069	-5.84475	-0.0205	"ILMN_1663709"	"MUC19"	"ENSG00000205592|ENST00000454784"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"MUC19|MUC19-205"	"GPL6102"
"ILMN_1663724"	0.91129139	0.452	-0.7609202	-5.84518	-0.0294	"ILMN_1663724"	"AC105383.1"	"ENST00000509715|ENSG00000250241|ENST00000667505|ENST00000656167|ENST00000671428|ENST00000505289|ENST00000662896|ENST00000670280|ENST00000664880|ENST00000660426|ENST00000659189"	"lnc_RNA|ncRNA_gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA"	"AC105383.1-203|AC105383.1|AC105383.1-202|AC105383.1-204|AC105383.1-205|AC105383.1-206|AC105383.1-211|AC105383.1-212|AC105383.1-208|AC105383.1-210|AC105383.1-213"	"GPL6102"
"ILMN_1784303"	0.91137119	0.452	-0.760815	-5.84526	-0.0411	"ILMN_1784303"	"PTGIR"	"ENSG00000160013"	"gene"	"protein_coding"	"PTGIR"	"GPL6102"
"ILMN_1702777"	0.91137119	0.452	0.7606815	-5.84536	0.0264	"ILMN_1702777"	"CCDC110"	"ENSG00000168491"	"gene"	"protein_coding"	"CCDC110"	"GPL6102"
"ILMN_1655622"	0.91158919	0.452	0.7602833	-5.84565	0.113	"ILMN_1655622"	"THAP12"	"ENST00000529901|ENSG00000137492"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"THAP12-204|THAP12"	"GPL6102"
"ILMN_1704055"	0.91129139	0.452	-0.7609771	-5.84514	-0.0631	"ILMN_1704055"	"NOP16"	"ENSG00000048162"	"gene"	"protein_coding"	"NOP16"	"GPL6102"
"ILMN_1776719"	0.91158919	0.452	-0.7601369	-5.84576	-0.0207	"ILMN_1776719"	"RBMY2EP"	"ENST00000444169"	"lnc_RNA"	"processed_transcript"	"RBMY2EP-201"	"GPL6102"
"ILMN_1796775"	0.91158919	0.452	-0.7602244	-5.84569	-0.0212	"ILMN_1796775"	"RLN1"	"ENSG00000107018|ENST00000487557"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"RLN1|RLN1-202"	"GPL6102"
"ILMN_1864136"	0.91129139	0.452	-0.7613114	-5.8449	-0.0276	"ILMN_1864136"	"ZNF19"	"ENSG00000157429|ENST00000568446"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"ZNF19|ZNF19-211"	"GPL6102"
"ILMN_1760102"	0.91158919	0.453	0.7585273	-5.84694	0.0519	"ILMN_1760102"	"ZNF550"	"ENSG00000251369"	"gene"	"protein_coding"	"ZNF550"	"GPL6102"
"ILMN_1771103"	0.91158919	0.453	0.7597889	-5.84601	0.0218	"ILMN_1771103"	"PDLIM2"	"ENSG00000120913"	"gene"	"protein_coding"	"PDLIM2"	"GPL6102"
"ILMN_1661833"	0.91158919	0.453	-0.7596331	-5.84613	-0.13	"ILMN_1661833"	"ANKRD12"	"ENSG00000101745"	"gene"	"protein_coding"	"ANKRD12"	"GPL6102"
"ILMN_1859036"	0.91158919	0.453	-0.7589966	-5.84659	-0.0249	"ILMN_1859036"	"GPR180"	"ENSG00000152749"	"gene"	"protein_coding"	"GPR180"	"GPL6102"
"ILMN_1716093"	0.91158919	0.453	0.7588493	-5.8467	0.0858	"ILMN_1716093"	"KRT10"	"ENSG00000186395"	"gene"	"protein_coding"	"KRT10"	"GPL6102"
"ILMN_1722302"	0.91158919	0.453	0.7596807	-5.84609	0.0241	"ILMN_1722302"	"ZNF48"	"ENSG00000180035"	"gene"	"protein_coding"	"ZNF48"	"GPL6102"
"ILMN_1671715"	0.91158919	0.453	-0.7584776	-5.84697	-0.0262	"ILMN_1671715"	"NBEAP1"	"ENST00000556948"	"lnc_RNA"	"retained_intron"	"NBEAP1-202"	"GPL6102"
"ILMN_1810330"	0.91158919	0.453	0.7595596	-5.84618	0.0241	"ILMN_1810330"	"LINC00544"	"ENSG00000122043|ENST00000400540"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"LINC00544|LINC00544-201"	"GPL6102"
"ILMN_1895211"	0.91158919	0.453	-0.7593992	-5.8463	-0.0636	"ILMN_1895211"	"FMN1"	"ENST00000558882|ENSG00000248905"	"lnc_RNA|gene"	"processed_transcript|protein_coding"	"FMN1-206|FMN1"	"GPL6102"
"ILMN_1654598"	0.91158919	0.453	-0.7594598	-5.84625	-0.0251	"ILMN_1654598"	"IQCA1"	"ENSG00000132321"	"gene"	"protein_coding"	"IQCA1"	"GPL6102"
"ILMN_1683786"	0.91158919	0.453	0.759446	-5.84626	0.0351	"ILMN_1683786"	"FYTTD1"	"ENSG00000122068"	"gene"	"protein_coding"	"FYTTD1"	"GPL6102"
"ILMN_1653340"	0.91158919	0.453	0.7593499	-5.84633	0.0241	"ILMN_1653340"	"RECQL5"	"ENSG00000108469"	"gene"	"protein_coding"	"RECQL5"	"GPL6102"
"ILMN_1804834"	0.91158919	0.453	0.7586073	-5.84688	0.0681	"ILMN_1804834"	"OARD1"	"ENSG00000124596"	"gene"	"protein_coding"	"OARD1"	"GPL6102"
"ILMN_1770693"	0.91158919	0.453	-0.7588157	-5.84673	-0.0602	"ILMN_1770693"	"TIGIT"	"ENSG00000181847"	"gene"	"protein_coding"	"TIGIT"	"GPL6102"
"ILMN_1812536"	0.91158919	0.453	0.7599421	-5.8459	0.0238	"ILMN_1812536"	"INHBC"	"ENSG00000175189"	"gene"	"protein_coding"	"INHBC"	"GPL6102"
"ILMN_1778677"	0.91158919	0.453	0.7593085	-5.84637	0.0307	"ILMN_1778677"	"MRS2"	"ENSG00000124532"	"gene"	"protein_coding"	"MRS2"	"GPL6102"
"ILMN_1871202"	0.91158919	0.453	0.7591986	-5.84645	0.0303	"ILMN_1871202"	"TTC23L"	"ENSG00000272323|ENST00000606401"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"TTC23L-AS1|TTC23L-AS1-201"	"GPL6102"
"ILMN_1727045"	0.91158919	0.453	0.7594688	-5.84625	0.0687	"ILMN_1727045"	"RASGRP3"	"ENSG00000152689"	"gene"	"protein_coding"	"RASGRP3"	"GPL6102"
"ILMN_1890481"	0.91158919	0.453	-0.7598804	-5.84595	-0.0295	"ILMN_1890481"	"LINC02431"	"ENSG00000248872|ENST00000663587|ENST00000505329|ENST00000503929|ENST00000661044"	"ncRNA_gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA|lncRNA"	"LINC02431|LINC02431-206|LINC02431-202|LINC02431-201|LINC02431-204"	"GPL6102"
"ILMN_1701614"	0.91158919	0.453	0.7593495	-5.84634	0.0265	"ILMN_1701614"	"CDC73"	"ENSG00000134371"	"gene"	"protein_coding"	"CDC73"	"GPL6102"
"ILMN_1781890"	0.91164201	0.453	-0.7583727	-5.84705	-0.0241	"ILMN_1781890"	"NYAP2"	"ENSG00000144460"	"gene"	"protein_coding"	"NYAP2"	"GPL6102"
"ILMN_1812980"	0.91158919	0.453	-0.7589546	-5.84662	-0.0257	"ILMN_1812980"	"OR2H2"	"ENSG00000204657"	"gene"	"protein_coding"	"OR2H2"	"GPL6102"
"ILMN_1839218"	0.91158919	0.453	0.7597338	-5.84605	0.027	"ILMN_1839218"	"LINC02642"	"ENSG00000232591|ENST00000660269|ENST00000670632|ENST00000420395"	"ncRNA_gene|lnc_RNA|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA"	"LINC02642|LINC02642-202|LINC02642-203|LINC02642-201"	"GPL6102"
"ILMN_1914340"	0.91158919	0.453	-0.7593707	-5.84632	-0.036	"ILMN_1914340"	"AC108721.2"	"ENSG00000286279|ENST00000661804"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AC108721.2|AC108721.2-201"	"GPL6102"
"ILMN_1676307"	0.91158919	0.453	0.759688	-5.84609	0.0257	"ILMN_1676307"	"FIGN"	"ENSG00000182263"	"gene"	"protein_coding"	"FIGN"	"GPL6102"
"ILMN_1692715"	0.91158919	0.453	-0.7598296	-5.84598	-0.0229	"ILMN_1692715"	"H2AB1"	"ENSG00000274183"	"gene"	"protein_coding"	"H2AB1"	"GPL6102"
"ILMN_1670668"	0.91158919	0.453	0.7599544	-5.84589	0.0227	"ILMN_1670668"	"INPP5J"	"ENSG00000185133|ENST00000461241"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"INPP5J|INPP5J-211"	"GPL6102"
"ILMN_1890948"	0.91158919	0.453	0.7598377	-5.84598	0.0289	"ILMN_1890948"	"AC021534.1"	"ENSG00000266711|ENST00000583980"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AC021534.1|AC021534.1-201"	"GPL6102"
"ILMN_1652857"	0.91169171	0.454	-0.7580639	-5.84728	-0.0205	"ILMN_1652857"	"SLC15A1"	"ENSG00000088386"	"gene"	"protein_coding"	"SLC15A1"	"GPL6102"
"ILMN_1826119"	0.91169924	0.454	0.7579125	-5.84739	0.0225	"ILMN_1826119"	"AC005281.1"	"ENSG00000225606|ENST00000433040"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AC005281.1|AC005281.1-201"	"GPL6102"
"ILMN_1738246"	0.91175363	0.454	-0.7577691	-5.84749	-0.0238	"ILMN_1738246"	"OR10A7"	"ENSG00000179919"	"gene"	"protein_coding"	"OR10A7"	"GPL6102"
"ILMN_1756725"	0.91169171	0.454	-0.7582545	-5.84714	-0.0904	"ILMN_1756725"	"FFAR2"	"ENSG00000126262|ENST00000601590"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"FFAR2|FFAR2-203"	"GPL6102"
"ILMN_1811068"	0.91175363	0.454	0.7577369	-5.84751	0.0337	"ILMN_1811068"	"CABYR"	"ENST00000631138|ENSG00000154040"	"lnc_RNA|gene"	"processed_transcript|protein_coding"	"CABYR-219|CABYR"	"GPL6102"
"ILMN_1705458"	0.91169924	0.454	0.7579147	-5.84738	0.251	"ILMN_1705458"	"TRIM58"	"ENSG00000162722"	"gene"	"protein_coding"	"TRIM58"	"GPL6102"
"ILMN_1674366"	0.91175363	0.454	-0.7572443	-5.84787	-0.0216	"ILMN_1674366"	"LHX4"	"ENSG00000121454"	"gene"	"protein_coding"	"LHX4"	"GPL6102"
"ILMN_1726624"	0.91169171	0.454	-0.7582929	-5.84711	-0.0537	"ILMN_1726624"	"YPEL4"	"ENSG00000166793|ENST00000528797|ENST00000524592"	"gene|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|retained_intron"	"YPEL4|YPEL4-204|YPEL4-202"	"GPL6102"
"ILMN_1907100"	0.91180393	0.454	-0.7567068	-5.84827	-0.052	"ILMN_1907100"	"AC010931.2"	"ENSG00000261543|ENST00000561647"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AC010931.2|AC010931.2-201"	"GPL6102"
"ILMN_1699779"	0.91175363	0.454	0.7571897	-5.84791	0.0224	"ILMN_1699779"	"BPIFA3"	"ENSG00000131059|ENST00000490499|ENST00000471233"	"gene|lnc_RNA|lnc_RNA"	"protein_coding|processed_transcript|processed_transcript"	"BPIFA3|BPIFA3-204|BPIFA3-203"	"GPL6102"
"ILMN_1742052"	0.91180393	0.454	0.7567219	-5.84826	0.0333	"ILMN_1742052"	"SERPINB9"	"ENSG00000170542"	"gene"	"protein_coding"	"SERPINB9"	"GPL6102"
"ILMN_1726839"	0.91180393	0.454	-0.7569519	-5.84809	-0.0766	"ILMN_1726839"	"DCUN1D5"	"ENSG00000137692"	"gene"	"protein_coding"	"DCUN1D5"	"GPL6102"
"ILMN_1792506"	0.91175363	0.454	-0.7575229	-5.84767	-0.0238	"ILMN_1792506"	"PLA1A"	"ENSG00000144837"	"gene"	"protein_coding"	"PLA1A"	"GPL6102"
"ILMN_1765303"	0.91180393	0.454	0.7567864	-5.84821	0.0354	"ILMN_1765303"	"GRAMD1C"	"ENST00000466898|ENSG00000178075"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"GRAMD1C-205|GRAMD1C"	"GPL6102"
"ILMN_1690589"	0.91180393	0.454	-0.756781	-5.84821	-0.0287	"ILMN_1690589"	"MLC1"	"ENSG00000100427"	"gene"	"protein_coding"	"MLC1"	"GPL6102"
"ILMN_1706817"	0.91180393	0.454	-0.756756	-5.84823	-0.052	"ILMN_1706817"	"SERP1"	"ENSG00000120742"	"gene"	"protein_coding"	"SERP1"	"GPL6102"
"ILMN_1702401"	0.91180393	0.454	0.7569939	-5.84806	0.0244	"ILMN_1702401"	"PKD1L3"	"ENSG00000277481"	"gene"	"protein_coding"	"PKD1L3"	"GPL6102"
"ILMN_1885428"	0.91178281	0.454	-0.7570761	-5.848	-0.0241	"ILMN_1885428"	"AL354809.1"	"ENSG00000273507|ENST00000668183|ENST00000614005|ENST00000655342"	"ncRNA_gene|lnc_RNA|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA"	"AL354809.1|AL354809.1-207|AL354809.1-202|AL354809.1-208"	"GPL6102"
"ILMN_1848076"	0.91169171	0.454	-0.7580485	-5.84729	-0.0311	"ILMN_1848076"	"LINC02819"	"ENSG00000224943|ENST00000412932"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"LINC02819|LINC02819-201"	"GPL6102"
"ILMN_1685855"	0.91169171	0.454	-0.7579822	-5.84734	-0.0418	"ILMN_1685855"	"UBN2"	"ENSG00000157741"	"gene"	"protein_coding"	"UBN2"	"GPL6102"
"ILMN_1657749"	0.91178281	0.454	-0.7570501	-5.84802	-0.0306	"ILMN_1657749"	"CYP27C1"	"ENSG00000186684"	"gene"	"protein_coding"	"CYP27C1"	"GPL6102"
"ILMN_1904514"	0.91169171	0.454	0.7582292	-5.84715	0.0223	"ILMN_1904514"	"AL390755.1"	"ENST00000614099|ENSG00000275830"	"lnc_RNA|ncRNA_gene"	"lncRNA|lncRNA"	"AL390755.1-201|AL390755.1"	"GPL6102"
"ILMN_1702712"	0.91180393	0.455	-0.7563796	-5.84851	-0.0231	"ILMN_1702712"	"TRIM55"	"ENSG00000147573"	"gene"	"protein_coding"	"TRIM55"	"GPL6102"
"ILMN_1676799"	0.91215049	0.455	0.75533	-5.84927	0.0812	"ILMN_1676799"	"MFAP1"	"ENST00000484386|ENSG00000140259"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"MFAP1-202|MFAP1"	"GPL6102"
"ILMN_1866603"	0.91215049	0.455	0.7551974	-5.84937	0.0291	"ILMN_1866603"	"AC018359.1"	"ENSG00000227498|ENST00000442567"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AC018359.1|AC018359.1-201"	"GPL6102"
"ILMN_1668179"	0.91215049	0.455	0.7551878	-5.84937	0.0336	"ILMN_1668179"	"HNRNPF"	"ENSG00000169813"	"gene"	"protein_coding"	"HNRNPF"	"GPL6102"
"ILMN_1708164"	0.91180393	0.455	0.7565543	-5.84838	0.111	"ILMN_1708164"	"EIF3A"	"ENSG00000107581"	"gene"	"protein_coding"	"EIF3A"	"GPL6102"
"ILMN_1867563"	0.91215049	0.455	-0.755064	-5.84946	-0.0254	"ILMN_1867563"	"AL162595.2"	"ENST00000430677|ENSG00000233920|ENST00000651412"	"lnc_RNA|ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA|lncRNA"	"AL162595.2-202|AL162595.2|AL162595.2-201"	"GPL6102"
"ILMN_1822778"	0.91210139	0.455	-0.7555469	-5.84911	-0.0194	"ILMN_1822778"	"LINC01337"	"ENSG00000251221|ENST00000515871"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"LINC01337|LINC01337-201"	"GPL6102"
"ILMN_1761242"	0.91180393	0.455	0.7562874	-5.84857	0.0549	"ILMN_1761242"	"COMMD1"	"ENSG00000173163|ENST00000472729"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"COMMD1|COMMD1-208"	"GPL6102"
"ILMN_1654408"	0.91215049	0.455	0.7554111	-5.84921	0.0261	"ILMN_1654408"	"TRAF7"	"ENSG00000131653"	"gene"	"protein_coding"	"TRAF7"	"GPL6102"
"ILMN_1805979"	0.91183213	0.455	0.755989	-5.84879	0.055	"ILMN_1805979"	"GAB3"	"ENSG00000160219|ENST00000496390"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"GAB3|GAB3-206"	"GPL6102"
"ILMN_1902967"	0.91180393	0.455	-0.7562296	-5.84861	-0.061	"ILMN_1902967"	"AC092919.1"	"ENSG00000240497|ENST00000657847|ENST00000665680|ENST00000467896"	"ncRNA_gene|lnc_RNA|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA"	"AC092919.1|AC092919.1-202|AC092919.1-203|AC092919.1-201"	"GPL6102"
"ILMN_1794818"	0.91210139	0.455	-0.755556	-5.84911	-0.0203	"ILMN_1794818"	"LHX8"	"ENSG00000162624"	"gene"	"protein_coding"	"LHX8"	"GPL6102"
"ILMN_1802411"	0.91180393	0.455	-0.7565716	-5.84837	-0.0251	"ILMN_1802411"	"ITGA1"	"ENSG00000213949|ENST00000506275"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"ITGA1|ITGA1-204"	"GPL6102"
"ILMN_1651513"	0.91180393	0.455	-0.7563575	-5.84852	-0.0642	"ILMN_1651513"	"MTREX"	"ENSG00000039123"	"gene"	"protein_coding"	"MTREX"	"GPL6102"
"ILMN_1667657"	0.91215049	0.455	0.7550989	-5.84944	0.0424	"ILMN_1667657"	"TPP2"	"ENSG00000134900"	"gene"	"protein_coding"	"TPP2"	"GPL6102"
"ILMN_1735402"	0.91183213	0.455	0.7559656	-5.84881	0.0438	"ILMN_1735402"	"DCAF5"	"ENSG00000139990"	"gene"	"protein_coding"	"DCAF5"	"GPL6102"
"ILMN_1682636"	0.91215049	0.455	0.7549701	-5.84953	0.0225	"ILMN_1682636"	"CXCL2"	"ENSG00000081041"	"gene"	"protein_coding"	"CXCL2"	"GPL6102"
"ILMN_1651568"	0.91215049	0.455	-0.7553917	-5.84923	-0.0223	"ILMN_1651568"	"MUC13"	"ENSG00000173702"	"gene"	"protein_coding"	"MUC13"	"GPL6102"
"ILMN_1749879"	0.91180393	0.455	-0.7565425	-5.84839	-0.0715	"ILMN_1749879"	"OCIAD1"	"ENSG00000109180|ENST00000502972"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"OCIAD1|OCIAD1-206"	"GPL6102"
"ILMN_1807535"	0.91180455	0.455	0.7561622	-5.84866	0.0335	"ILMN_1807535"	"YWHAE"	"ENST00000576854|ENSG00000108953|ENST00000486241|ENST00000489287"	"lnc_RNA|gene|lnc_RNA|lnc_RNA"	"retained_intron|protein_coding|retained_intron|retained_intron"	"YWHAE-213|YWHAE|YWHAE-204|YWHAE-205"	"GPL6102"
"ILMN_1896129"	0.91180393	0.455	-0.7563724	-5.84851	-0.0925	"ILMN_1896129"	"ZNF98"	"ENST00000599879|ENSG00000197360"	"lnc_RNA|gene"	"processed_transcript|protein_coding"	"ZNF98-204|ZNF98"	"GPL6102"
"ILMN_1676358"	0.91183213	0.455	-0.7560271	-5.84876	-0.0972	"ILMN_1676358"	"RALB"	"ENSG00000144118|ENST00000470417"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"RALB|RALB-207"	"GPL6102"
"ILMN_1869645"	0.91215049	0.455	0.7551101	-5.84943	0.018	"ILMN_1869645"	"AC099511.1"	"ENSG00000260223|ENST00000564561"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AC099511.1|AC099511.1-201"	"GPL6102"
"ILMN_1694491"	0.91215049	0.455	0.7553284	-5.84927	0.117	"ILMN_1694491"	"CCNG1"	"ENSG00000113328|ENST00000509143|ENST00000509425"	"gene|lnc_RNA|lnc_RNA"	"protein_coding|processed_transcript|processed_transcript"	"CCNG1|CCNG1-205|CCNG1-206"	"GPL6102"
"ILMN_1877865"	0.91216426	0.456	-0.7548612	-5.84961	-0.0293	"ILMN_1877865"	"AP001189.3"	"ENSG00000254810|ENST00000531511"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AP001189.3|AP001189.3-201"	"GPL6102"
"ILMN_1696977"	0.91231694	0.456	-0.7536237	-5.85051	-0.0249	"ILMN_1696977"	"MCHR2"	"ENSG00000229315|ENST00000664329|ENST00000443234|ENST00000670152|ENST00000655249|ENST00000663719|ENST00000430122|ENST00000661108|ENST00000452482|ENST00000451220"	"ncRNA_gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA"	"MCHR2-AS1|MCHR2-AS1-208|MCHR2-AS1-202|MCHR2-AS1-209|MCHR2-AS1-205|MCHR2-AS1-207|MCHR2-AS1-201|MCHR2-AS1-206|MCHR2-AS1-204|MCHR2-AS1-203"	"GPL6102"
"ILMN_1837584"	0.91228936	0.456	0.7537122	-5.85045	0.0201	"ILMN_1837584"	"AL035252.2"	"ENSG00000230725|ENST00000667504|ENST00000454676|ENST00000665344|ENST00000653980|ENST00000669202|ENST00000671225"	"ncRNA_gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA"	"AL035252.2|AL035252.2-201|AL035252.2-202|AL035252.2-203|AL035252.2-204|AL035252.2-205|AL035252.2-206"	"GPL6102"
"ILMN_1736972"	0.91224433	0.456	-0.7537818	-5.8504	-0.0249	"ILMN_1736972"	"GKAP1"	"ENST00000376362|ENSG00000165113"	"lnc_RNA|gene"	"processed_transcript|protein_coding"	"GKAP1-201|GKAP1"	"GPL6102"
"ILMN_1734539"	0.91224433	0.456	-0.7538177	-5.85037	-0.0282	"ILMN_1734539"	"CCDC190"	"ENSG00000185860|ENST00000524691"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"CCDC190|CCDC190-204"	"GPL6102"
"ILMN_1766925"	0.91231694	0.456	-0.7535453	-5.85057	-0.0263	"ILMN_1766925"	"CDH13"	"ENSG00000140945"	"gene"	"protein_coding"	"CDH13"	"GPL6102"
"ILMN_1768958"	0.91224433	0.456	0.7537981	-5.85039	0.103	"ILMN_1768958"	"RASGRP1"	"ENSG00000172575"	"gene"	"protein_coding"	"RASGRP1"	"GPL6102"
"ILMN_1731745"	0.91231694	0.456	0.7535031	-5.8506	0.12	"ILMN_1731745"	"NINJ2"	"ENSG00000171840"	"gene"	"protein_coding"	"NINJ2"	"GPL6102"
"ILMN_1755310"	0.91224433	0.456	0.7541698	-5.85011	0.022	"ILMN_1755310"	"GNRHR"	"ENSG00000109163"	"gene"	"protein_coding"	"GNRHR"	"GPL6102"
"ILMN_1704368"	0.91224433	0.456	0.7540056	-5.85023	0.0357	"ILMN_1704368"	"NAXE"	"ENST00000679649|ENST00000467374|ENSG00000163382|ENST00000679913|ENST00000681645|ENST00000681922|ENST00000680529|ENST00000681825"	"lnc_RNA|lnc_RNA|gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"retained_intron|retained_intron|protein_coding|retained_intron|retained_intron|retained_intron|retained_intron|retained_intron"	"NAXE-207|NAXE-204|NAXE|NAXE-209|NAXE-217|NAXE-220|NAXE-213|NAXE-219"	"GPL6102"
"ILMN_1771488"	0.91224433	0.456	0.7539742	-5.85026	0.0324	"ILMN_1771488"	"OR12D2"	"ENSG00000280236"	"gene"	"protein_coding"	"OR12D2"	"GPL6102"
"ILMN_1771239"	0.91224433	0.456	-0.7540993	-5.85017	-0.0224	"ILMN_1771239"	"C2CD6"	"ENSG00000155754"	"gene"	"protein_coding"	"C2CD6"	"GPL6102"
"ILMN_1770623"	0.91235066	0.456	0.7532327	-5.8508	0.0587	"ILMN_1770623"	"CCNQ"	"ENSG00000262919"	"gene"	"protein_coding"	"CCNQ"	"GPL6102"
"ILMN_1754378"	0.91224433	0.456	-0.7540319	-5.85022	-0.0247	"ILMN_1754378"	"GAS5"	"ENSG00000234741|ENST00000651080"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"GAS5|GAS5-231"	"GPL6102"
"ILMN_1877022"	0.91224433	0.456	-0.7539862	-5.85025	-0.0388	"ILMN_1877022"	"ISM1"	"ENSG00000101230"	"gene"	"protein_coding"	"ISM1"	"GPL6102"
"ILMN_1783621"	0.91235066	0.456	-0.7532482	-5.85078	-0.0548	"ILMN_1783621"	"CMPK2"	"ENST00000491738|ENSG00000134326|ENST00000478738|ENST00000465619"	"lnc_RNA|gene|lnc_RNA|lnc_RNA"	"processed_transcript|protein_coding|processed_transcript|processed_transcript"	"CMPK2-207|CMPK2|CMPK2-206|CMPK2-204"	"GPL6102"
"ILMN_1683627"	0.91235066	0.456	-0.7532673	-5.85077	-0.0246	"ILMN_1683627"	"LEXM"	"ENSG00000162398"	"gene"	"protein_coding"	"LEXM"	"GPL6102"
"ILMN_1657077"	0.91224433	0.456	-0.7544035	-5.84994	-0.0313	"ILMN_1657077"	"SOCS6"	"ENSG00000170677"	"gene"	"protein_coding"	"SOCS6"	"GPL6102"
"ILMN_1811121"	0.91215049	0.456	-0.7549044	-5.84958	-0.0289	"ILMN_1811121"	"FAM199X"	"ENST00000299906|ENSG00000123575"	"lnc_RNA|gene"	"processed_transcript|protein_coding"	"FAM199X-201|FAM199X"	"GPL6102"
"ILMN_1773966"	0.91224433	0.456	-0.7538828	-5.85032	-0.0327	"ILMN_1773966"	"LINC01002"	"ENST00000633344|ENST00000634022|ENST00000633773|ENST00000633199|ENST00000633363|ENST00000632351|ENST00000631832|ENST00000634025|ENST00000631772|ENSG00000282508"	"lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|ncRNA_gene"	"lncRNA|lncRNA|lncRNA|retained_intron|lncRNA|lncRNA|retained_intron|lncRNA|lncRNA|lncRNA"	"LINC01002-226|LINC01002-236|LINC01002-233|LINC01002-224|LINC01002-227|LINC01002-216|LINC01002-208|LINC01002-237|LINC01002-206|LINC01002"	"GPL6102"
